,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,label
3591,1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,Enrolled
3624,1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.66666667,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate
3498,1,1,2,15,1,1,1,23,28,6,8,1,0,0,1,1,1,18,0,0,6,8,6,12.66666667,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate
1167,1,14,2,15,1,1,1,13,14,1,1,0,0,0,1,1,0,23,0,0,6,9,6,12.33333333,0,0,6,11,5,13,0,7.6,2.6,0.32,Graduate
2109,1,15,1,6,1,14,1,3,3,3,3,1,0,0,1,0,0,22,0,2,6,7,6,14.42857143,0,1,6,9,5,13,0,13.9,-0.3,0.79,Graduate
3530,1,1,3,14,1,1,1,3,1,3,4,1,0,0,1,1,0,19,0,0,6,6,6,13.33333333,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate
4364,1,8,1,10,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,Enrolled
4391,2,4,1,12,1,3,1,22,27,10,6,0,0,0,1,0,0,32,0,0,7,9,7,13.76111111,0,1,8,11,7,12.06375,0,15.5,2.8,-4.06,Enrolled
1579,1,7,1,2,1,1,1,23,27,10,10,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Enrolled
794,1,1,3,15,1,1,1,13,14,4,4,0,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,Graduate
4239,1,12,1,6,1,15,1,3,2,4,3,1,0,0,1,0,0,27,0,0,6,7,6,16.14285714,0,0,6,7,6,14.66666667,0,13.9,-0.3,0.79,Graduate
619,1,15,1,6,1,14,1,3,1,3,4,1,0,0,1,0,0,19,0,0,6,10,5,12.66666667,0,0,6,19,4,11.75,0,12.4,0.5,1.79,Enrolled
2450,1,1,1,2,1,1,1,1,28,6,10,0,0,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
949,1,12,1,9,1,1,1,22,3,10,3,0,0,0,1,1,0,61,0,0,5,0,0,0,0,0,5,0,0,0,0,15.5,2.8,-4.06,Dropout
1513,1,5,1,11,1,1,10,3,1,10,10,1,0,0,1,0,0,19,1,0,6,6,6,13.5,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate
389,1,15,1,3,0,14,1,22,27,8,8,0,0,0,1,0,1,21,0,3,6,6,6,14.66666667,0,2,6,6,6,14.16666667,0,13.9,-0.3,0.79,Graduate
543,1,1,1,12,1,1,1,1,1,6,4,0,0,0,1,1,1,18,0,0,7,7,7,15.95714286,0,0,8,9,8,15.18888889,0,16.2,0.3,-0.92,Graduate
2408,1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
2056,1,17,1,4,1,16,1,1,14,10,8,0,0,1,1,0,1,24,0,7,12,13,12,12.84615385,0,5,11,13,11,12.63636364,0,8.9,1.4,3.51,Graduate
1896,1,1,1,6,1,1,1,13,27,9,9,0,1,0,1,0,0,21,0,0,6,13,4,12,0,0,6,17,2,11.5,0,11.1,0.6,2.02,Enrolled
376,1,9,4,9,1,1,1,22,27,10,10,1,0,0,0,0,0,34,0,0,5,5,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,Dropout
32,1,1,1,9,1,1,1,1,1,5,7,0,0,0,0,1,0,18,0,0,5,9,3,11.33333333,0,0,5,8,2,13.5,0,8.9,1.4,3.51,Enrolled
172,1,8,1,12,1,1,1,2,28,5,6,1,0,0,1,0,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate
2105,1,14,1,12,1,1,1,13,14,5,8,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,Enrolled
2648,1,14,1,3,0,9,1,22,1,10,11,0,0,0,1,1,0,50,0,6,13,13,6,11.33333333,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout
1473,1,8,1,15,1,1,1,22,27,1,5,1,0,0,1,1,0,19,0,0,6,12,0,0,1,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
428,3,1,2,6,1,1,1,13,1,5,5,1,0,0,1,0,0,21,0,0,5,8,0,0,4,0,5,12,0,0,4,10.8,1.4,1.74,Dropout
1620,1,9,1,14,1,1,1,13,3,10,8,1,0,0,1,0,0,19,0,0,6,8,6,14.125,0,0,6,10,5,14.5,0,11.1,0.6,2.02,Graduate
1600,1,1,4,2,1,1,1,1,1,1,4,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
1698,1,1,1,12,1,1,1,1,1,6,6,1,0,0,1,1,0,18,0,0,7,7,7,16.14285714,0,0,8,9,0,0,0,16.2,0.3,-0.92,Dropout
198,1,1,1,16,1,1,1,13,14,4,9,0,0,0,1,0,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,Graduate
1477,1,16,1,2,1,1,1,2,1,4,4,1,0,0,1,1,0,21,0,6,12,12,12,13.66666667,0,4,11,16,11,13,0,8.9,1.4,3.51,Graduate
4270,1,8,1,5,1,1,1,22,28,10,8,0,0,0,1,1,1,18,0,0,6,6,6,13.66666667,0,0,6,6,6,12,0,12.4,0.5,1.79,Graduate
1065,1,4,1,3,0,15,1,13,1,6,11,1,0,1,0,0,0,23,0,7,12,12,11,14,0,4,10,11,8,14.625,0,13.9,-0.3,0.79,Dropout
519,1,8,2,16,1,1,1,22,27,10,10,1,0,0,1,0,0,23,0,0,6,11,4,11.25,0,0,6,10,5,10.2,0,7.6,2.6,0.32,Dropout
2540,1,4,1,9,1,3,1,1,29,5,8,0,0,0,1,0,0,33,0,2,5,9,2,14,0,0,5,5,0,0,0,12.4,0.5,1.79,Dropout
1061,1,1,1,5,1,1,1,13,14,8,8,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
1603,1,15,1,4,1,14,1,13,28,7,7,1,0,0,1,1,0,19,0,0,6,8,6,12.14285714,0,0,6,11,5,13.6,0,12.4,0.5,1.79,Graduate
369,1,1,6,12,1,1,1,13,14,10,6,1,0,0,1,0,0,18,0,0,8,8,7,13.41428571,0,0,8,8,7,13.41428571,0,12.7,3.7,-1.7,Dropout
1891,1,1,5,12,1,1,1,23,27,8,8,1,0,0,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,Graduate
2241,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.33333333,0,7.6,2.6,0.32,Enrolled
3483,2,12,1,12,1,1,1,22,27,10,10,0,0,0,0,1,0,37,0,0,7,10,5,13,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Dropout
4368,1,12,1,17,0,1,1,22,27,10,10,1,0,0,0,1,0,25,0,0,5,5,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
3841,1,1,1,10,1,1,1,13,28,8,8,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.33333333,0,15.5,2.8,-4.06,Enrolled
1880,2,15,1,7,1,14,1,22,27,10,10,0,0,1,1,1,0,41,0,3,7,15,5,14.33333333,0,1,6,16,6,14.63636364,0,12.4,0.5,1.79,Enrolled
4075,1,8,3,6,1,1,1,13,28,6,8,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
1741,1,8,4,11,1,1,1,1,1,5,3,1,0,0,1,1,0,19,0,0,6,7,5,12.2,0,0,6,12,2,12,0,7.6,2.6,0.32,Enrolled
2395,1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,1,0,22,0,0,6,17,3,11.33333333,3,0,6,14,3,12.33333333,0,15.5,2.8,-4.06,Enrolled
3864,1,14,1,6,1,1,1,3,14,5,7,0,0,1,0,1,0,34,0,2,6,13,3,11.33333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,Dropout
936,1,12,1,12,1,12,1,23,28,10,10,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10,0,13.9,-0.3,0.79,Dropout
1721,1,1,2,11,1,1,1,22,27,10,10,1,0,0,1,0,1,18,0,0,6,8,6,10.57142857,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,Graduate
1773,1,13,1,4,1,1,1,13,14,5,5,1,0,0,1,1,0,25,0,0,6,14,5,11.66666667,0,0,6,11,4,12,0,15.5,2.8,-4.06,Enrolled
3056,1,8,2,15,1,1,1,13,14,10,7,1,0,0,1,0,1,18,0,0,6,6,6,13.66666667,0,0,6,6,6,14,0,8.9,1.4,3.51,Graduate
3884,1,4,1,12,1,3,1,1,27,10,6,0,0,0,1,0,0,30,0,0,8,8,7,15.67571429,0,0,8,8,7,15.67571429,0,10.8,1.4,1.74,Graduate
1104,1,1,1,10,1,1,1,13,14,1,6,1,0,0,1,0,0,19,0,0,6,12,2,13,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Graduate
2057,1,15,1,6,1,14,1,22,27,10,10,0,0,0,1,0,0,20,0,2,6,8,6,13,0,1,6,18,2,12,0,12.4,0.5,1.79,Enrolled
2847,2,12,1,15,1,12,1,22,27,10,7,0,0,0,0,0,0,53,0,0,5,5,0,0,0,0,4,5,0,0,0,15.5,2.8,-4.06,Dropout
1959,1,17,1,6,1,16,1,13,1,10,10,1,0,1,0,0,0,24,0,7,9,9,8,13.125,0,4,9,13,6,13,0,8.9,1.4,3.51,Enrolled
2534,1,1,1,10,1,1,1,23,28,9,8,1,0,0,1,0,1,19,0,0,6,7,6,11.85714286,0,0,6,8,6,13.14285714,0,12.4,0.5,1.79,Graduate
3815,1,1,3,12,1,1,1,13,3,4,3,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.82,0,15.5,2.8,-4.06,Enrolled
857,1,12,1,4,1,9,1,22,1,10,11,0,0,0,1,1,0,28,0,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
2167,1,1,6,9,1,1,1,23,28,10,10,1,0,0,1,0,0,20,0,0,5,8,4,12,0,0,5,8,5,11.2,0,11.1,0.6,2.02,Graduate
2156,1,8,2,2,1,1,1,1,1,5,2,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
2140,1,8,5,12,1,1,1,1,1,6,5,1,0,0,1,0,0,18,0,0,7,9,7,12.38571429,0,0,8,9,7,12.72857143,0,13.9,-0.3,0.79,Enrolled
4132,1,15,1,6,1,14,1,3,28,3,10,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,Enrolled
1720,1,8,1,6,1,1,1,23,27,10,10,1,0,0,1,1,0,18,0,0,5,6,5,12,0,0,5,8,5,12.14285714,0,10.8,1.4,1.74,Graduate
2632,1,14,1,12,1,1,1,1,1,8,5,1,0,0,1,1,0,22,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,Graduate
4038,1,1,3,6,1,1,1,1,14,10,10,1,0,0,1,0,1,18,0,0,6,7,6,15.66666667,0,0,6,8,6,15.28571429,0,8.9,1.4,3.51,Graduate
709,1,12,1,3,0,1,1,22,9,10,8,0,0,1,0,1,0,50,0,0,6,6,0,0,0,0,5,6,0,0,0,12.4,0.5,1.79,Dropout
3151,1,1,1,2,1,1,1,3,1,5,5,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Dropout
2272,2,12,1,17,0,12,1,22,1,6,6,0,0,0,1,1,0,44,0,0,5,9,3,11.33333333,0,0,5,8,5,11.14285714,0,13.9,-0.3,0.79,Dropout
3677,1,1,2,15,1,1,1,13,28,6,1,1,0,0,1,0,0,19,0,0,6,11,1,13,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
694,2,12,1,8,1,12,1,2,1,3,10,1,0,0,1,1,0,44,0,1,5,13,4,14,3,1,5,9,4,15.5,2,10.8,1.4,1.74,Graduate
998,1,8,1,11,1,1,1,1,14,4,4,1,0,0,1,0,0,19,0,0,6,8,6,12.66666667,0,0,6,8,5,13.4,0,11.1,0.6,2.02,Graduate
2897,1,14,1,12,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate
3853,2,1,1,4,1,1,1,22,27,10,10,1,0,1,1,1,0,35,0,14,17,17,14,10.64285714,1,12,12,12,12,10.66666667,0,15.5,2.8,-4.06,Dropout
353,2,1,1,12,1,1,1,22,28,10,8,0,0,1,1,0,1,18,0,0,7,7,6,14.2,0,0,7,7,6,14.2,0,7.6,2.6,0.32,Graduate
2424,1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,30,0,0,2,2,0,0,0,0,2,2,0,0,0,7.6,2.6,0.32,Dropout
2560,1,8,5,16,1,1,1,3,14,3,8,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Graduate
892,1,14,1,12,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,8,8,7,14.42857143,0,0,8,8,7,14.42857143,0,12.7,3.7,-1.7,Graduate
596,1,8,1,16,1,1,1,23,10,8,1,0,0,0,0,0,1,20,0,0,6,10,4,12,0,0,6,14,3,10,0,7.6,2.6,0.32,Dropout
1138,1,8,4,12,1,1,1,23,27,4,4,1,0,0,1,0,0,18,0,0,8,8,7,13.29714286,0,0,8,8,7,13.29714286,0,10.8,1.4,1.74,Graduate
1677,5,12,1,17,0,1,1,1,1,4,4,0,0,0,1,1,1,35,0,0,5,10,4,10.5,0,0,5,6,5,12.6,0,8.9,1.4,3.51,Graduate
3387,1,8,1,6,1,1,1,23,28,5,10,0,0,0,1,0,0,20,0,0,6,8,6,13.28571429,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate
3064,1,8,2,10,1,1,1,23,1,8,8,1,0,0,1,0,1,19,0,0,6,8,5,12.2,0,0,6,7,6,11.5,0,9.4,-0.8,-3.12,Graduate
1580,1,1,1,15,1,1,1,22,27,10,8,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,14.16666667,0,12.7,3.7,-1.7,Graduate
2779,1,1,2,10,1,1,1,13,14,5,8,1,0,0,1,0,1,21,0,0,6,9,5,12.33333333,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduate
1524,1,1,1,2,1,1,1,3,2,3,3,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Enrolled
1251,1,14,1,15,1,1,1,23,27,10,6,1,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,7,6,12.85714286,0,15.5,2.8,-4.06,Graduate
1469,1,1,3,11,1,1,1,1,1,5,4,1,0,0,1,1,0,18,0,0,6,8,6,12.33333333,0,0,6,6,6,13.66666667,0,11.1,0.6,2.02,Graduate
1933,1,12,1,12,1,12,1,13,27,10,5,0,0,0,1,0,1,25,0,0,8,8,8,13.3675,0,0,8,8,8,13.3675,0,9.4,-0.8,-3.12,Graduate
1063,1,1,1,12,1,1,1,13,1,5,5,0,0,0,1,0,0,18,0,0,8,8,8,14.445,0,0,8,8,8,14.445,0,9.4,-0.8,-3.12,Graduate
963,1,1,2,7,1,1,1,23,28,6,6,0,0,0,1,1,0,18,0,0,5,9,2,11.66666667,0,0,5,9,2,12.5,2,7.6,2.6,0.32,Enrolled
3800,1,8,1,16,1,1,1,19,14,1,4,1,0,0,1,0,1,21,0,0,6,12,0,0,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
2961,1,1,1,12,1,1,1,13,27,10,10,1,0,0,1,0,0,18,0,0,8,8,7,14.13714286,0,0,8,8,7,14.13714286,0,10.8,1.4,1.74,Graduate
2998,1,1,1,8,1,1,1,3,14,5,9,1,0,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,8,6,13.66666667,0,12.4,0.5,1.79,Graduate
4224,1,14,1,12,1,1,1,23,14,6,9,0,0,0,1,0,1,19,0,0,7,9,6,13,0,0,8,11,8,13.92727273,0,16.2,0.3,-0.92,Graduate
1744,1,12,1,14,1,1,1,22,27,12,12,0,0,1,0,1,0,44,0,0,6,9,1,14,0,0,6,6,0,0,0,12.7,3.7,-1.7,Dropout
1125,1,1,2,14,1,1,1,22,28,10,10,0,0,0,1,0,1,21,0,0,5,5,5,13.2,0,0,5,5,4,13,0,9.4,-0.8,-3.12,Graduate
586,1,8,1,6,1,1,1,23,14,12,12,0,0,0,1,0,0,19,0,0,5,7,3,12,0,0,5,7,5,13.2,0,7.6,2.6,0.32,Graduate
3450,1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,24,0,0,5,9,5,12.28571429,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,Enrolled
441,1,14,1,8,1,1,1,13,28,5,6,1,0,1,1,0,0,18,0,0,5,11,1,12,0,0,5,9,3,12,0,12.7,3.7,-1.7,Enrolled
741,1,1,1,11,1,1,1,3,3,3,3,0,0,0,1,1,0,19,0,0,6,7,6,14.42857143,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate
3217,1,1,5,7,1,1,1,22,27,12,12,1,0,0,1,1,0,20,0,0,5,10,3,10.66666667,0,0,5,5,4,12.25,0,7.6,2.6,0.32,Graduate
1943,1,1,1,5,1,1,1,4,14,4,6,1,0,0,1,0,0,19,0,0,6,6,6,12.66666667,0,0,6,8,5,11.4,0,12.4,0.5,1.79,Graduate
1986,2,13,1,12,1,2,1,22,27,10,10,0,0,0,1,0,1,32,0,0,8,8,8,14.6625,0,0,8,8,8,14.6625,0,9.4,-0.8,-3.12,Graduate
851,1,3,2,16,1,1,1,13,14,5,6,1,0,0,1,0,0,22,0,0,6,10,5,12.6,0,0,6,9,4,11.25,0,12.7,3.7,-1.7,Enrolled
802,1,8,4,9,1,1,1,13,14,6,6,1,0,0,1,0,0,19,0,0,5,7,5,13.6,0,0,5,6,5,12.2,0,8.9,1.4,3.51,Graduate
2820,1,9,6,12,1,1,1,1,1,4,7,1,0,0,1,0,0,18,0,0,8,11,7,12.77142857,0,0,8,11,7,12.77142857,0,12.7,3.7,-1.7,Graduate
3258,1,15,1,9,1,14,1,13,1,10,4,0,0,0,1,0,1,20,0,4,7,8,7,13,0,2,5,5,5,13.4,0,11.1,0.6,2.02,Graduate
4157,1,1,5,8,1,1,1,3,1,3,10,1,0,0,1,0,0,19,0,0,5,13,1,13,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout
183,1,9,3,5,1,1,1,1,27,6,6,1,0,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
3399,1,8,1,5,1,1,1,23,14,6,6,0,0,0,1,0,1,21,0,0,6,6,6,11.5,0,0,6,6,6,12.33333333,0,9.4,-0.8,-3.12,Graduate
1322,1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,Graduate
188,1,12,1,6,1,1,1,1,14,10,10,1,0,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,Dropout
2228,2,12,1,15,1,1,1,22,28,10,4,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14,0,12.7,3.7,-1.7,Dropout
3455,1,1,1,10,1,1,1,13,1,7,6,1,0,0,1,0,0,19,0,0,6,7,6,13.71428571,0,0,6,6,6,13.16666667,0,12.7,3.7,-1.7,Graduate
1079,1,1,2,12,1,1,1,1,27,5,10,1,0,0,1,0,1,19,0,0,7,8,6,13.53333333,0,0,8,9,7,13.61428571,0,12.4,0.5,1.79,Graduate
3892,1,1,3,9,1,1,1,1,1,6,8,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,Graduate
4212,1,8,2,15,1,1,1,1,1,5,9,1,0,0,1,0,0,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.66666667,0,12.4,0.5,1.79,Graduate
2094,1,8,1,16,1,1,1,3,3,3,3,1,0,0,0,0,0,29,0,0,6,9,6,16.33333333,0,0,6,8,5,15.6,0,12.7,3.7,-1.7,Dropout
1883,1,1,1,2,1,1,1,1,14,11,6,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
3694,1,8,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
2582,1,1,1,9,1,1,1,23,27,10,6,0,0,0,1,0,0,18,0,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,Graduate
3979,4,12,1,15,1,13,1,13,14,8,10,0,0,0,1,0,0,40,0,0,6,8,5,13,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,Enrolled
3936,1,1,1,8,1,1,1,22,27,10,10,1,0,1,1,0,0,20,0,0,5,10,2,12,2,0,5,9,4,11,0,9.4,-0.8,-3.12,Dropout
3140,1,12,1,6,1,1,1,13,1,10,11,1,0,0,1,0,0,26,0,0,6,7,6,16.5,0,0,6,8,6,14.28571429,0,8.9,1.4,3.51,Graduate
4253,1,9,2,16,1,1,1,13,27,10,5,1,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0,0,12.4,0.5,1.79,Dropout
3334,1,1,6,15,1,1,1,23,28,10,10,1,0,0,1,1,0,19,0,0,6,10,4,13.25,0,0,6,13,5,11.8,0,7.6,2.6,0.32,Graduate
4191,1,15,1,6,1,14,1,1,29,4,10,1,0,0,1,0,0,20,0,1,6,9,6,12.66666667,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,Enrolled
1770,1,7,3,16,1,1,1,22,14,10,6,1,0,0,1,0,1,23,0,0,6,10,4,14.25,1,0,6,8,5,12,0,7.6,2.6,0.32,Enrolled
1311,1,1,1,6,1,1,1,22,27,10,7,1,0,0,1,0,1,18,0,0,6,13,6,16.46153846,0,0,6,8,6,13.875,0,15.5,2.8,-4.06,Graduate
3153,1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,0,0,21,0,6,12,12,12,15.33333333,0,4,11,15,11,15,0,8.9,1.4,3.51,Graduate
4422,1,1,1,9,1,1,1,22,27,8,5,1,0,0,1,0,1,20,0,0,5,5,5,13.8,0,0,5,6,5,12,0,9.4,-0.8,-3.12,Graduate
435,1,1,6,12,1,1,1,13,14,6,6,1,0,0,1,0,1,18,0,0,8,8,7,13.81428571,0,0,8,8,7,13.81428571,0,12.7,3.7,-1.7,Graduate
3542,1,12,1,17,0,1,1,22,28,10,5,0,0,0,1,1,0,39,0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,Enrolled
3416,1,1,1,15,1,1,1,3,3,3,6,0,0,0,1,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled
4076,1,1,3,12,1,1,1,13,28,10,8,1,0,0,1,0,1,18,0,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,12.7,3.7,-1.7,Graduate
4403,1,8,3,12,1,1,1,1,1,5,11,1,0,0,1,1,1,19,0,0,7,11,6,12.4125,0,0,8,12,7,11.2625,0,15.5,2.8,-4.06,Graduate
3306,2,14,1,11,1,3,1,23,27,10,4,1,0,0,1,0,0,33,0,9,12,22,10,13.3,0,9,11,11,11,13.72727273,0,9.4,-0.8,-3.12,Graduate
2110,1,15,3,6,1,14,1,1,14,5,2,1,0,0,1,0,0,19,0,0,5,10,1,13,1,0,5,8,3,15.33333333,0,12.7,3.7,-1.7,Enrolled
1174,1,9,1,14,1,1,1,1,27,10,10,1,0,0,1,1,0,22,0,0,6,11,4,13,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,Graduate
875,1,1,1,12,1,1,1,23,28,10,10,0,0,0,1,1,1,19,0,0,7,9,7,14.24444444,0,0,8,12,8,12.23333333,0,15.5,2.8,-4.06,Graduate
3430,1,16,1,5,1,1,1,13,14,25,32,0,0,0,1,0,1,23,0,0,6,6,6,15.33333333,0,0,6,6,6,14.16666667,0,11.1,0.6,2.02,Graduate
3780,1,9,1,12,1,1,1,3,3,2,2,1,0,0,1,0,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,Graduate
1700,1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,1,1,18,0,0,8,8,8,15.63375,0,0,8,8,8,15.63375,0,9.4,-0.8,-3.12,Graduate
2597,1,14,1,2,1,1,1,13,28,10,10,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout
2299,1,12,1,11,1,14,1,1,1,6,11,0,0,0,0,1,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
3635,1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,12,21,33,18,14.93333333,12,12,21,33,18,14.93333333,12,7.6,2.6,0.32,Graduate
4057,1,13,1,4,1,14,1,13,1,6,6,0,0,0,1,0,0,22,0,0,6,10,6,12.57142857,0,0,6,12,4,13.66666667,0,15.5,2.8,-4.06,Enrolled
3431,1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate
3313,1,1,1,11,1,1,1,1,1,10,11,0,0,0,1,1,0,20,0,0,6,8,6,12.85714286,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Enrolled
1551,1,14,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,49,0,9,13,22,10,10.4,0,4,9,18,6,10.66666667,0,12.7,3.7,-1.7,Graduate
3139,1,1,1,16,1,1,1,13,28,3,8,1,0,0,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Enrolled
594,1,8,1,4,1,1,1,22,27,5,7,0,0,1,1,0,0,20,0,0,6,8,6,13.33333333,0,0,6,8,5,14,0,11.1,0.6,2.02,Enrolled
3568,1,8,5,7,1,1,1,1,14,10,10,1,0,0,1,1,0,20,0,0,5,10,3,13.33333333,0,0,5,11,5,13.57142857,0,12.4,0.5,1.79,Graduate
3214,1,1,4,5,1,1,1,3,3,3,3,1,0,0,1,1,0,18,0,0,6,7,6,14.5,0,0,6,6,6,15.16666667,0,9.4,-0.8,-3.12,Graduate
