,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,label
2604,1,8,1,10,1,1,1,22,27,8,6,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,1
1731,1,1,1,8,1,1,1,13,14,12,9,1,0,0,0,1,0,20,0,0,5,7,4,13.0,0,0,5,11,3,12.0,2,10.8,1.4,1.74,1
687,1,8,3,12,1,1,1,23,14,10,9,1,0,0,1,1,0,18,0,0,7,8,7,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,0
3066,1,15,1,5,1,14,1,1,1,5,11,1,0,0,1,0,0,19,0,2,7,11,6,12.0,0,5,9,9,8,12.75,0,16.2,0.3,-0.92,0
3459,4,14,4,17,0,9,1,22,27,10,10,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
1741,1,8,4,11,1,1,1,1,1,5,3,1,0,0,1,1,0,19,0,0,6,7,5,12.2,0,0,6,12,2,12.0,0,7.6,2.6,0.32,0
1645,1,1,2,2,1,1,1,3,14,5,8,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,1
4,2,12,1,3,0,1,1,22,28,10,10,0,0,0,1,0,0,45,0,0,6,9,5,12.333333333333334,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,0
2424,1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,1
4096,4,12,1,3,0,12,1,22,27,10,10,0,0,0,1,0,1,39,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.5,0,11.1,0.6,2.02,0
2214,1,15,1,4,1,14,1,13,14,10,8,1,0,1,1,1,0,21,0,0,6,7,6,15.285714285714286,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,0
420,1,1,1,12,1,1,1,2,1,3,9,0,0,0,1,0,1,19,0,0,7,7,7,12.901428571428571,0,0,8,9,8,13.094444444444443,0,11.1,0.6,2.02,0
3209,1,9,2,5,1,1,1,23,14,6,6,0,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,0
2680,4,14,1,12,1,12,1,19,24,1,1,0,0,0,1,1,0,30,0,11,14,26,12,12.52608695652174,1,11,14,26,12,12.52608695652174,1,7.6,2.6,0.32,0
50,1,12,1,11,1,1,1,13,28,10,8,0,0,0,1,0,1,24,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,0
2999,4,12,1,3,0,1,1,13,14,12,12,0,0,0,0,0,0,37,0,0,4,4,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,1
632,1,1,1,12,1,1,1,1,14,6,8,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,0
3885,1,9,1,10,1,1,1,23,28,10,8,0,0,1,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,6,12.0,0,11.1,0.6,2.02,0
2239,1,12,1,6,1,9,1,23,14,10,9,1,0,1,0,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0
2265,1,9,1,6,1,1,1,1,14,4,6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,0
1404,1,15,1,9,1,14,9,2,27,3,9,0,0,1,0,1,0,25,1,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,1
2817,1,1,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,0
1701,1,1,1,15,1,1,1,1,1,6,6,1,0,0,1,1,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.5,0,12.7,3.7,-1.7,0
3132,1,1,1,8,1,1,1,3,1,3,5,1,0,0,1,0,0,18,0,0,6,11,6,14.444444444444445,0,0,6,6,6,13.333333333333334,0,16.2,0.3,-0.92,0
2074,1,1,1,10,1,1,1,13,28,4,10,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,0
2467,1,15,1,4,1,14,1,22,27,10,2,0,0,0,1,1,1,20,0,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,0
1414,1,9,3,12,1,1,1,13,1,5,8,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,0
512,1,12,2,14,1,1,1,19,24,1,1,0,0,0,1,0,0,28,0,0,5,6,4,12.5,0,0,5,7,4,11.75,0,7.6,2.6,0.32,0
4239,1,12,1,6,1,15,1,3,2,4,3,1,0,0,1,0,0,27,0,0,6,7,6,16.142857142857142,0,0,6,7,6,14.666666666666666,0,13.9,-0.3,0.79,0
1646,1,1,2,2,1,1,1,1,14,4,4,1,0,0,1,0,0,22,0,6,12,12,12,12.916666666666666,0,4,11,16,11,14.5,0,8.9,1.4,3.51,0
3453,1,1,6,12,1,1,1,22,28,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,12.7,3.7,-1.7,0
1011,1,8,1,12,1,1,1,13,1,5,4,1,0,0,1,0,0,20,0,0,7,9,6,11.605,0,0,8,10,7,12.4125,0,16.2,0.3,-0.92,0
1323,1,8,6,13,1,1,1,23,28,6,6,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,0
144,1,1,3,12,1,1,1,13,14,10,8,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,0
2810,1,1,1,16,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,0
3898,2,12,1,11,1,1,1,22,27,5,8,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,0
1673,1,12,1,12,1,15,1,1,1,5,5,1,0,0,1,0,0,27,0,1,7,7,7,14.757142857142856,0,1,8,9,8,14.077777777777778,0,16.2,0.3,-0.92,0
1594,1,8,1,9,1,1,1,1,28,10,10,1,0,0,1,1,0,19,0,0,5,10,2,10.5,0,0,5,5,4,11.75,0,12.4,0.5,1.79,0
3436,1,1,1,15,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,0
2534,1,1,1,10,1,1,1,23,28,9,8,1,0,0,1,0,1,19,0,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,12.4,0.5,1.79,0
1392,1,1,1,2,1,1,1,13,14,10,10,1,0,1,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,1
2860,4,14,1,10,1,1,1,22,27,10,10,0,0,1,1,0,0,34,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,0
2491,1,1,2,9,1,1,1,1,1,10,7,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,0
2887,1,1,1,16,1,1,1,13,27,10,10,0,0,0,1,0,1,18,0,0,6,8,6,13.142857142857142,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,0
2949,1,12,1,6,1,1,1,3,3,5,3,1,0,0,1,0,0,27,0,0,6,13,3,10.5,0,0,6,19,1,12.0,0,12.4,0.5,1.79,1
1536,1,12,1,12,1,1,1,22,14,10,9,1,0,0,1,0,0,27,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,1
1193,1,4,1,11,1,15,1,1,1,4,7,0,0,0,1,0,0,39,0,12,13,14,13,13.76923076923077,0,9,12,16,12,14.583333333333334,0,13.9,-0.3,0.79,0
894,1,13,1,6,1,14,1,1,1,5,8,1,0,0,1,0,0,26,0,11,18,45,18,11.833333333333334,10,9,13,27,13,12.461538461538462,5,15.5,2.8,-4.06,0
2015,1,1,1,10,1,1,1,13,14,7,7,1,0,0,1,0,0,20,0,0,6,6,6,11.5,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,0
2047,1,8,2,13,1,1,1,23,14,8,8,1,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,11.1,0.6,2.02,1
3353,1,1,1,15,1,1,1,23,1,6,8,1,0,0,1,1,1,18,0,0,6,7,6,12.714285714285714,0,0,6,8,5,11.833333333333334,0,13.9,-0.3,0.79,0
522,1,6,1,10,1,1,12,3,27,3,9,1,0,0,0,0,0,20,1,0,6,9,5,13.0,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,0
2666,1,8,4,5,1,1,1,23,1,10,10,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,8,6,13.125,0,10.8,1.4,1.74,0
642,1,1,1,9,1,1,1,22,28,5,10,1,0,0,1,0,0,18,0,0,5,8,2,10.5,0,0,5,7,3,12.333333333333334,0,7.6,2.6,0.32,0
709,1,12,1,3,0,1,1,22,9,10,8,0,0,1,0,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,1
789,1,8,3,2,1,1,1,13,1,6,5,1,0,0,1,0,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
3311,1,1,2,6,1,1,1,25,30,4,8,1,0,0,1,0,0,18,0,0,6,8,6,16.0,0,0,6,10,6,14.625,0,11.1,0.6,2.02,1
359,1,12,1,6,1,17,1,3,29,3,4,0,0,0,1,0,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
3258,1,15,1,9,1,14,1,13,1,10,4,0,0,0,1,0,1,20,0,4,7,8,7,13.0,0,2,5,5,5,13.4,0,11.1,0.6,2.02,0
1305,1,1,3,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,0
1681,1,1,1,15,1,1,1,1,14,5,5,0,0,0,1,1,0,19,0,0,6,11,4,12.25,0,0,6,10,3,12.666666666666666,0,7.6,2.6,0.32,0
2053,1,1,6,12,1,1,1,1,28,4,10,1,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.066666666666668,0,12.4,0.5,1.79,0
2851,1,1,3,15,1,1,1,1,27,5,6,1,0,1,1,0,0,18,0,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,0
3867,1,8,1,12,1,1,1,13,14,5,10,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,0
946,1,1,1,9,1,1,1,3,14,4,4,0,0,1,1,1,0,19,0,0,5,7,5,13.6,0,0,5,11,5,12.833333333333334,5,16.2,0.3,-0.92,0
4140,4,4,1,10,1,15,1,19,24,13,13,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,1
2254,1,12,1,17,0,1,1,13,27,6,6,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,1
3605,1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,0
1691,1,9,3,5,1,1,1,1,27,5,8,1,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,1
3807,1,12,1,3,0,12,1,19,24,1,1,0,0,0,1,0,0,55,0,0,6,6,6,13.833333333333334,0,1,6,6,6,12.833333333333334,0,7.6,2.6,0.32,0
1373,1,1,1,15,1,1,1,1,28,4,6,1,0,0,1,1,0,19,0,0,6,8,5,12.0,0,0,6,8,5,12.4,0,9.4,-0.8,-3.12,0
3269,1,14,2,15,1,1,1,19,24,1,1,1,0,0,1,0,0,27,0,4,8,11,7,13.285714285714286,0,4,7,13,5,11.6,0,9.4,-0.8,-3.12,1
2251,1,7,1,2,1,1,1,13,27,10,8,1,0,0,1,1,0,25,0,9,13,16,10,11.454545454545457,0,5,11,13,7,12.25,0,12.4,0.5,1.79,1
2708,1,3,3,5,1,1,1,3,1,10,7,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,0
1626,1,1,1,6,1,1,1,22,2,10,5,1,0,0,1,0,1,18,0,0,6,7,6,15.714285714285714,0,0,6,17,5,12.77777777777778,0,12.4,0.5,1.79,0
829,1,14,1,14,1,1,1,3,14,4,6,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1
2632,1,14,1,12,1,1,1,1,1,8,5,1,0,0,1,1,0,22,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,0
3732,1,1,3,2,1,1,1,4,3,2,2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
1441,1,1,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,25,0,16,17,19,17,11.61111111111111,0,14,17,22,17,12.055555555555555,0,12.4,0.5,1.79,0
3658,1,1,1,17,0,1,1,13,27,6,9,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.833333333333334,0,10.8,1.4,1.74,0
2529,1,8,1,9,1,1,1,13,28,5,9,0,0,0,1,0,1,18,0,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,0
2973,1,7,6,9,1,1,1,22,27,10,10,1,0,0,1,0,0,20,0,0,5,8,4,11.6,0,0,5,10,3,12.333333333333334,0,7.6,2.6,0.32,0
1196,1,4,1,5,1,3,1,22,2,10,4,0,0,0,0,0,0,23,0,0,3,3,2,10.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1
2709,4,12,1,13,1,1,1,13,3,10,3,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.042857142857144,0,12.7,3.7,-1.7,0
590,1,1,2,14,1,1,1,13,1,10,4,1,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,11,6,14.555555555555555,0,10.8,1.4,1.74,0
3647,1,8,1,10,1,1,1,22,27,9,7,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,1
2712,1,1,2,9,1,1,1,22,28,8,10,0,0,1,1,0,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,1
2435,1,13,1,7,1,1,1,23,27,6,9,1,0,0,1,1,0,21,0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,0
2178,1,8,1,12,1,1,1,1,1,6,6,0,1,0,1,0,0,18,0,0,7,7,7,13.642857142857142,0,0,8,11,8,14.772727272727272,0,16.2,0.3,-0.92,0
1863,1,8,1,5,1,1,1,22,28,10,6,1,0,0,1,1,0,18,0,0,6,6,6,11.833333333333334,0,0,6,6,6,13.166666666666666,0,7.6,2.6,0.32,0
4191,1,15,1,6,1,14,1,1,29,4,10,1,0,0,1,0,0,20,0,1,6,9,6,12.666666666666666,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,0
4197,1,8,6,15,1,1,1,1,1,5,3,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,9,6,13.714285714285714,0,7.6,2.6,0.32,0
4305,1,1,5,9,1,1,1,13,3,10,10,1,0,0,1,1,0,18,0,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,-0.3,0.79,1
1666,1,8,1,10,1,1,1,1,1,6,7,0,0,0,1,0,1,20,0,0,6,9,6,11.333333333333334,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,0
3081,1,1,6,12,1,1,1,13,27,4,6,1,0,1,1,1,1,20,0,0,7,7,7,13.314285714285717,0,0,8,8,8,12.575,0,12.4,0.5,1.79,0
2744,1,12,1,11,1,1,1,13,14,5,8,0,0,1,0,0,1,28,0,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,1
1508,1,14,1,5,1,1,1,13,27,8,8,1,0,0,1,1,0,22,0,9,13,13,13,14.0,0,7,12,13,12,13.0,0,15.5,2.8,-4.06,0
2067,1,8,5,5,1,1,1,4,1,5,5,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,0
209,1,12,1,11,1,12,1,3,14,3,4,0,0,0,1,0,1,36,0,0,6,7,6,13.714285714285714,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,1
3665,1,12,1,4,1,12,1,22,27,10,5,0,0,0,1,1,0,43,0,0,6,8,6,12.875,0,0,6,14,5,12.142857142857142,0,16.2,0.3,-0.92,0
3384,1,1,1,6,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,0
3408,1,1,6,12,1,1,1,1,1,5,6,0,0,0,0,0,0,18,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,1
1967,1,1,3,6,1,1,1,3,2,5,4,1,0,0,1,0,0,18,0,0,5,14,3,12.333333333333334,2,0,5,8,5,11.6,0,9.4,-0.8,-3.12,0
4158,1,1,2,12,1,1,1,3,27,5,8,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,0
174,1,8,2,11,1,1,1,22,27,10,9,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,1
18,1,1,1,8,1,1,1,3,14,4,6,1,0,0,1,0,0,20,0,0,5,8,4,12.5,1,0,5,8,4,12.25,2,10.8,1.4,1.74,0
2561,1,1,3,12,1,1,1,13,27,8,8,1,0,0,1,0,0,18,0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,0
3391,1,13,1,12,1,1,1,13,14,5,10,0,0,0,1,0,0,23,0,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,0
4381,1,1,2,10,1,1,1,1,14,5,9,0,0,0,1,0,0,20,0,0,6,13,0,0.0,0,0,5,11,0,0.0,0,9.4,-0.8,-3.12,0
3463,1,1,1,16,1,1,1,1,27,10,10,1,0,0,1,0,0,19,0,0,6,11,3,10.333333333333334,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,0
3357,1,14,1,4,1,1,1,3,3,2,3,0,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,1
2697,1,8,1,14,1,1,1,13,14,29,36,0,0,1,0,1,0,21,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,11.1,0.6,2.02,0
2170,1,1,5,12,1,1,1,1,1,6,9,1,0,0,1,0,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,12.7,3.7,-1.7,0
3356,1,15,1,7,1,14,1,3,14,4,5,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,0
3984,1,12,1,4,1,1,1,23,28,10,7,0,0,1,0,0,0,28,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,1
1255,4,12,1,8,1,1,1,3,1,6,6,1,0,0,1,0,1,30,0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,11.1,0.6,2.02,1
4226,1,8,2,3,0,1,1,13,1,6,6,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,1
1084,1,1,2,5,1,1,1,13,1,10,4,1,0,0,1,0,1,18,0,1,6,8,6,12.714285714285714,1,0,6,8,6,12.625,0,13.9,-0.3,0.79,0
3282,2,17,1,9,1,16,1,13,14,28,31,0,0,0,1,0,0,30,0,6,11,20,9,12.22222222222222,0,3,9,16,9,11.6,0,8.9,1.4,3.51,0
3123,1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,18,0,0,7,7,6,14.65,0,0,7,7,6,14.65,0,7.6,2.6,0.32,0
992,1,1,1,15,1,1,1,1,3,4,4,1,0,0,1,0,0,18,0,0,6,8,6,11.428571428571429,0,0,6,7,6,11.0,0,11.1,0.6,2.02,1
2154,1,1,1,5,1,1,1,23,14,23,44,1,1,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,7,6,15.142857142857142,0,8.9,1.4,3.51,0
282,2,16,1,17,0,1,1,22,27,9,5,0,0,0,1,0,0,31,0,1,5,5,5,14.0,0,0,5,5,5,13.8,0,8.9,1.4,3.51,0
3563,1,15,1,7,1,14,1,3,28,3,4,0,0,1,0,1,0,24,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,1
665,1,1,1,6,1,1,5,3,3,7,7,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,0
2386,1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,0
1862,1,1,1,11,1,1,1,1,1,6,5,1,0,0,0,1,0,20,0,0,6,14,2,10.5,0,0,6,16,0,0.0,0,10.8,1.4,1.74,1
4159,1,1,1,14,1,1,1,13,14,6,10,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.666666666666666,0,10.8,1.4,1.74,0
2971,1,12,1,17,0,3,1,13,1,10,6,0,0,0,1,0,0,25,0,0,5,14,1,11.0,0,0,5,11,2,12.666666666666666,4,16.2,0.3,-0.92,1
491,1,1,1,14,1,1,1,22,27,6,6,0,0,0,1,0,0,19,0,0,6,7,6,14.857142857142858,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,0
2104,1,1,1,10,1,1,1,13,28,10,10,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,0
3098,1,1,1,10,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0,7.6,2.6,0.32,0
3200,2,12,1,10,1,16,1,13,28,9,9,0,0,0,1,1,0,33,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,1
2850,1,9,2,15,1,1,1,1,1,5,5,1,0,0,0,0,0,20,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
3868,1,15,1,4,1,14,1,1,14,4,11,1,0,0,1,1,0,19,0,0,6,9,6,12.166666666666666,0,0,6,14,4,13.0,0,12.4,0.5,1.79,0
2623,1,14,1,17,0,1,14,22,27,10,9,0,0,0,1,0,0,34,1,2,2,2,2,10.5,0,1,1,1,1,11.0,0,10.8,1.4,1.74,1
3321,1,1,6,9,1,1,1,23,27,8,8,0,1,0,1,1,0,21,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,1
4310,1,15,1,6,1,14,1,23,27,10,5,1,0,0,1,1,1,22,0,0,6,9,6,13.428571428571429,0,1,6,12,6,13.625,0,12.4,0.5,1.79,0
417,1,1,1,16,1,1,1,13,14,10,10,1,0,0,1,0,0,23,0,0,6,9,5,11.6,0,0,6,9,3,11.0,0,12.7,3.7,-1.7,1
3145,2,14,1,17,0,1,1,22,27,10,8,0,0,0,1,0,1,32,0,3,10,12,7,11.142857142857142,0,4,10,10,8,12.0,0,10.8,1.4,1.74,0
2780,1,1,3,12,1,1,1,23,28,6,8,1,0,0,1,0,1,18,0,0,7,8,7,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,0
3006,1,1,4,9,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,5,9,4,11.25,0,0,5,6,4,11.0,0,8.9,1.4,3.51,0
1498,4,12,1,4,1,1,1,22,27,10,9,0,0,0,1,1,0,28,0,0,6,12,5,12.0,0,0,6,10,6,12.333333333333334,0,11.1,0.6,2.02,0
2300,1,15,1,7,1,14,1,5,31,4,3,0,0,0,1,1,0,23,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,12.4,0.5,1.79,0
2222,1,14,1,7,1,1,1,3,1,3,4,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.666666666666666,0,13.9,-0.3,0.79,0
2437,1,1,4,7,1,1,1,22,27,10,6,1,0,0,1,1,1,22,0,0,5,9,3,12.333333333333334,0,0,6,14,3,12.5,0,11.1,0.6,2.02,1
1845,1,1,1,8,1,1,1,3,14,3,5,1,0,0,1,1,0,19,0,0,6,8,4,11.6,0,0,6,14,2,13.0,0,11.1,0.6,2.02,1
698,1,15,1,4,1,14,1,1,28,10,2,1,0,0,1,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.714285714285714,0,12.4,0.5,1.79,0
1885,1,1,1,12,1,1,1,13,2,10,4,1,0,0,1,0,0,19,0,0,7,7,6,12.183333333333332,0,0,7,7,6,12.183333333333332,0,7.6,2.6,0.32,0
3378,2,1,1,9,1,1,1,13,27,10,10,0,0,0,1,0,0,19,0,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,0
589,1,1,4,13,1,1,1,22,1,6,5,0,0,0,1,0,0,19,0,0,7,9,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,0
3249,1,1,3,5,1,1,1,23,27,6,6,1,0,0,1,0,0,18,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,0
1211,1,8,1,10,1,1,1,1,1,10,10,0,0,0,1,0,1,20,0,0,6,11,4,10.75,0,0,6,13,5,11.5,0,15.5,2.8,-4.06,0
3700,1,8,3,5,1,1,1,23,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,0
3437,1,14,1,17,0,1,1,22,27,10,9,1,0,0,1,0,0,29,0,8,13,16,8,10.5,0,8,12,19,9,10.333333333333334,0,9.4,-0.8,-3.12,0
857,1,12,1,4,1,9,1,22,1,10,11,0,0,0,1,1,0,28,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1
4263,2,12,1,17,0,9,1,22,1,10,5,0,0,0,1,1,0,30,0,0,5,7,3,11.666666666666666,0,0,5,8,1,11.0,0,7.6,2.6,0.32,1
3742,1,8,1,14,1,1,1,13,28,8,10,1,0,0,1,0,1,19,0,0,6,9,5,13.5,0,0,6,6,6,14.0,0,12.4,0.5,1.79,0
